doc_id,rule_name,category,span_text,context
2492,PERSON,PERSON,singers,and talented opera singers to ever grace
2492,PERSON,PERSON,singer,note and verimos singer of infinite dimensions.
2492,PERSON,PERSON,singer,"is your favorite singer? Sutherland? Pavarotti,Caballe? They're"
2493,BODY,BODY,tears,"brought me to tears. In fact, her"
2493,BODY,BODY,tears,broght me to tears the first time
2493,BODY,BODY,touching,a Liu.Ghiaurov is touching in the thankless
2495,BODY,BODY,hand,"on the other hand, sounds strained by"
2495,PERSON,PERSON,fans,So many Sutherland fans say that Nilsson
2496,BODY,BODY,cry,youthful (a far cry from the matronly
2497,PERSON,PERSON,singers,"I love these singers, and their recording"
2497,PERSON,PERSON,singers,to bel canto singers who have big
2497,PERSON,PERSON,people,"and well, most people would say a"
2497,PERSON,PERSON,singers,all of the singers I mention in
2498,BODY,BODY,gut,"it is my gut feeling nonetheless).Strangely so,"
2498,BODY,BODY,feeling,"is my gut feeling nonetheless).Strangely so, since"
2498,BODY,BODY,cry,"you want to cry. It was girlish,"
2498,PERSON,PERSON,fans,"by their respective fans for this comment,"
2499,PLACE,PLACE,in the car,"drinks, flashlights, hopping in the car and"
2499,PERSON,PERSON,people,only Amazon allowed people to hear her
2499,PERSON,PERSON,fans,who aren't currently fans of Sutherland's work!).
2499,PERSON,PERSON,SINGERS,OF THE FINEST SINGERS EVER... IN THEIR
2500,PLACE,PLACE,at home,she's more than at home. Monica Sinclair
2500,PERSON,PERSON,Fans,"to its ending. Fans of Sutherland, Pavarotti,"
2501,BODY,BODY,hand,of this (mostly) hand-picked cast and Britten's
2501,PERSON,PERSON,singers,even in English-speaking singers (just think of
2504,BODY,BODY,hand,on a second hand store pristine new
2505,MEMORY,MEMORY,I remember,away from him. I remember how different
2505,PERSON,PERSON,My wife,"music industry today. My wife and I,"
2505,PERSON,PERSON,artists,still youthful Asian artists after all these
2505,PERSON,PERSON,my Uncle,"yearsMy music tutor, my Uncle Tom, the"
2506,BODY,BODY,touch,hadn't lost his touch for haunting timbres;
2506,BODY,BODY,touch,ethereal -- his touch can turn sharp
2506,MEMORY,MEMORY,I remember,"those years, and I remember being delighted"
2507,PLACE,PLACE,concert hall,suited for a concert hall; Kremer and
2508,BODY,BODY,chest,brisk tempi. Her chest voice is not
2508,PERSON,PERSON,singer,"herself, is a singer faced with tremendous"
2508,PERSON,PERSON,singer,experiences as a singer. It is possible
2508,PERSON,PERSON,fans,voice and all fans of the great
2509,BODY,BODY,hand,the recording at hand: from cavaradossi's first
2511,BODY,BODY,hearing,Chung's immediately after hearing the one Andr&eacute;
2511,BODY,BODY,feeling,"with meaning and feeling, in order to"
2511,BODY,BODY,touch,and the necessary touch of irony. Every
2511,BODY,BODY,body,"the basses have body, in the final"
2511,PERSON,PERSON,singer,like a wailing singer. She also invests
2512,BODY,BODY,throat,"falling into her throat.) ""The hour of"
2512,BODY,BODY,touch,a nice dramatic touch. But it doesn't
2513,PERSON,PERSON,singer,"voices and effective singer actresses, it is"
2513,PERSON,PERSON,singer,"exciting when a singer like Callas, Sills"
2513,PERSON,PERSON,people,of what some people declare about Sutherland's
2514,BODY,BODY,heart,lies at the heart of this entrancing
2514,BODY,BODY,touch,horns add a touch of regality for
2514,MEMORY,MEMORY,memories of,still carry vivid memories of that evening
2514,PLACE,PLACE,house,"on Duke Theseus house at the end,"
2515,BODY,BODY,hand,"down, libretto in hand, to get aquainted"
2515,BODY,BODY,hand,the libretto in hand - but we
2515,PERSON,PERSON,singers,recording engineers! Particular singers are panned swiftly
2515,PERSON,PERSON,singers,"to perfection.Among the singers, the weakest note"
2516,BODY,BODY,hand,on the other hand is represented by
2517,BODY,BODY,eyes,through the governess's eyes as she gradually
2517,BODY,BODY,cry,"ohter character, his cry of ""you belong"
2517,BODY,BODY,eyes,"front of our eyes, and by bringing"
2517,PLACE,PLACE,school,staple of high school English class when
2517,PLACE,PLACE,room,"think there is room for more ambiguity,"
2517,PERSON,PERSON,singers,featuring the same singers who premiered the
2517,PERSON,PERSON,singers,"was. Third, the singers are tenser, more"
2517,PERSON,PERSON,singers,ever allowed his singers to be--Britten kept
2517,PERSON,PERSON,singer,stage as a singer who is just
2518,BODY,BODY,crying,stop my child crying and lull him
2519,BODY,BODY,chest,amazing range (that chest register is astounding!)
2519,PERSON,PERSON,singer,him an amazing singer but one of
2520,BODY,BODY,touching,"unaffected, yet deeply touching simplicity.Such gifts are"
2520,PLACE,PLACE,bar,think of a bar that is not
2521,BODY,BODY,body,"sorrow over the body's death, and joy"
2521,BODY,BODY,eye,"this, with an eye on Herreweghe, we"
2521,BODY,BODY,hearing,don't feel like hearing -- that reviewer
2521,PERSON,PERSON,people,I wonder what people of faiths other
2522,PLACE,PLACE,school,"of the Gardiner school, in that we"
2523,PERSON,PERSON,singers,prowess of the singers but in the
2523,PERSON,PERSON,singers,to the talented singers on this album.
2524,BODY,BODY,feeling,gives you a feeling to be right
2524,BODY,BODY,feeling,good voice and feeling in the Tuba
2525,BODY,BODY,heart,"never heard such heart felt singing, such"
2525,BODY,BODY,tears,"character, and it tears me up every"
2525,PLACE,PLACE,at home,"Freni sounds more at home, at this"
2525,PERSON,PERSON,singers,"of my favorite singers, but he characterizes"
2526,BODY,BODY,touch,and a beautiful touch which Thibaudet brings
2527,BODY,BODY,eyes,"and in the eyes of many, OTELLO"
2527,PERSON,PERSON,singers,When the greatest singers are assembled and
2527,PERSON,PERSON,Fans,"the evil Jago. Fans of Tebaldi, Del"
2527,PERSON,PERSON,people,the opera lover.Many people looking at this
2527,PERSON,PERSON,singers,"talents of the singers, which is what"
2527,PERSON,PERSON,singers,"Act III, the singers and orchestra are"
2528,BODY,BODY,touch,and crystalline staccato touch that he applies
2528,BODY,BODY,touch,"and subtlety of touch, and orchestral softness"
2528,BODY,BODY,hand,"on the one hand, and dash on"
2529,BODY,BODY,heart,with a good heart and that's all
2529,BODY,BODY,heart,The change of heart must be present
2529,PLACE,PLACE,city,son from a city courtesan whose frivolous
2529,PERSON,PERSON,fans,a treat for fans of Spanish soprano
2529,PERSON,PERSON,singers,aren't always Verdi singers. The role calls
2529,PERSON,PERSON,singer,was an experimental singer and took on
2529,PERSON,PERSON,singer,high profile German singer and the Deutsche
2529,PERSON,PERSON,people,(like if the people were gossiping) or
2530,BODY,BODY,feeling,conducting with great feeling for the emotional
2530,PERSON,PERSON,singers,"alive, with the singers seeming more responsive"
2530,PERSON,PERSON,people,the sense of people communicating. At this
2531,BODY,BODY,ears,"adds, if my ears serve, a trumpet)"
2532,BODY,BODY,foot,prophet with one foot in the next
2535,PERSON,PERSON,artists,these four unique artists turns this movement
2538,PLACE,PLACE,school,the 2nd Viennese school during the time
2539,BODY,BODY,hand,"I,on the other hand wish to shout"
2539,BODY,BODY,heart,"the most joyous,exuberant,heart-rending,soul-easing and heaven-storming music ever"
2539,BODY,BODY,hearing,they aren't worth hearing.They contain many fine(if
2539,BODY,BODY,touching,"it,and from the touching little kyrie (mirrored"
2539,BODY,BODY,touching,mass:The HARMONIEMESSE.It's ineffably touching that this is
2539,PERSON,PERSON,people,presume that those people who bought it
2544,BODY,BODY,hand,"that.On the other hand, here she gives"
2544,PERSON,PERSON,singers,everyone of the singers sing very beautifully
2545,BODY,BODY,tears,the Quintet brought tears to my eyes)
2545,BODY,BODY,eyes,tears to my eyes) vs. a totally
2545,PERSON,PERSON,singers,The marvelous character singers Benno Kusche and
2545,PERSON,PERSON,Singer,"be THE &quot;Master Singer.&quot; Indeed, he even"
2545,PERSON,PERSON,singer,only really substandard singer in the Solti
2546,PERSON,PERSON,singers,demands really impressive singers who can suddenly
2547,BODY,BODY,hand,the set at hand. The Gramophone was
2547,PERSON,PERSON,singers,"or even mediocre singers, and some are"
2547,PERSON,PERSON,singer,the one dreadful singer who becomes the
2547,PERSON,PERSON,fans,set appeals to fans of Kempe and
2547,PERSON,PERSON,singer,"a coarse, loud singer, disqualifies the whole"
2547,PERSON,PERSON,singers,"the traditional German singers we're used to,"
2547,PERSON,PERSON,artist,"but a routine artist, makes nothing of"
2547,PERSON,PERSON,artist,"is a real artist, and every note"
2548,PERSON,PERSON,fans,not only for fans of Sir Georg
2549,BODY,BODY,touch,compare the light touch that Monteux applies
2549,BODY,BODY,hand,learn them first hand these days.No matter
2549,BODY,BODY,touch,given a light touch and the variations
2549,MEMORY,MEMORY,I remember,(Brahms) and 1959(Haydn). I remember buying the
2550,BODY,BODY,feet,"lighter on their feet.The Brahms Haydn Variations,"
2551,BODY,BODY,ears,"For my poor ears, Hotter stands head"
2552,BODY,BODY,feeling,and has remarkable feeling. Nilsson is powerful
2552,PERSON,PERSON,singers,"undertaking for minor singers or orchestra. Furthermore,"
2553,BODY,BODY,hearing,I recall first hearing Joshua Rifkin many
2553,BODY,BODY,ears,ringing in my ears is the wonderful
2553,MEMORY,MEMORY,years ago,repeats-are-compulsory enforcers 40 years ago. For my
2553,MEMORY,MEMORY,I recall,and general musicality. I recall first hearing
2553,MEMORY,MEMORY,years ago,Joshua Rifkin many years ago when he
2553,PLACE,PLACE,bar,sonata-style compositions double-bar repeats mean that the
2554,BODY,BODY,ears,"least to my ears, sometimes sound a"
2555,BODY,BODY,throat,back on her throat (around 1997). There
2555,PERSON,PERSON,singer,take the &quot;opera singer&quot; out of opera
2556,PERSON,PERSON,singers,"generation of Russian singers, many of whom"
2557,MEMORY,MEMORY,remembering,grandparents talk about remembering the good old
2557,PERSON,PERSON,artists,the incredible young artists not only &quot;picking
2557,PERSON,PERSON,singer,"case, this great singer is still in"
2557,PERSON,PERSON,singers,the most diverse singers in the world;
2557,PERSON,PERSON,singers,tell of great singers with whom we
2558,PERSON,PERSON,listeners,the Oratorio). So listeners who don't want
2559,BODY,BODY,feeling,"Evangelist-very subtle, excellent feeling for text and"
2559,BODY,BODY,breath,often out of breath in the Laudamus
2559,PERSON,PERSON,artist,"Hollweg, a fine artist, sings the tenor"
2565,BODY,BODY,touch,has a light touch that downplays some
2565,BODY,BODY,touch,but never loses touch with their central
2566,BODY,BODY,ears,to adjust the ears away from expecting
2566,BODY,BODY,hearing,the listener were hearing it as the
2566,MEMORY,MEMORY,years ago,Salzburg almost 60 years ago.
2566,PERSON,PERSON,singers,fragmented both these singers descend into vocal
2566,PERSON,PERSON,singers,it as the singers would hear it
2566,PERSON,PERSON,singers,whether they are singers you've ever encountered
2567,PLACE,PLACE,house,"in the oepra house, but her gleaming"
2569,BODY,BODY,ears,"- get your ears out, and as"
2569,BODY,BODY,ears,concert: Use your ears like a man.
2569,BODY,BODY,ears,like: Use your ears like a grown-up.The
2569,BODY,BODY,ears,"appeal, once your ears have adjusted to"
2569,BODY,BODY,ears,some balm for ears sore wounded by
2569,PERSON,PERSON,singers,by community chorus singers.Now comes a local
2571,BODY,BODY,touch,"without an original touch. The ""Ballad to"
2572,PERSON,PERSON,listeners,I hope curious listeners will investigate the
2573,PERSON,PERSON,artists,difficult until the artists simply aren?t up
2574,PERSON,PERSON,artists,difficult until the artists simply aren't up
2575,PLACE,PLACE,at home,sound decidedly less at home and decisive
2576,BODY,BODY,hand,"on the other hand, technically accomplished and"
2576,BODY,BODY,touch,conciliatory-sounding with a touch of resignation and
2578,MEMORY,MEMORY,nostalgic,"morose, with occasional nostalgic respites; all in"
2580,MEMORY,MEMORY,memories of,"I had better memories of this one,"
2581,BODY,BODY,hearing,"whose music bears hearing. That group, along"
2581,PLACE,PLACE,room,issues to make room for new acquisitions.
2581,PLACE,PLACE,City,our wonderful Kansas City Library system and
2581,PLACE,PLACE,school,"the post-Wagnerian Austro-German school, including their use"
2582,BODY,BODY,hearing,"music, though worth hearing, and the Prelude"
2582,BODY,BODY,touch,lacks the last touch of finesse. If
2584,PERSON,PERSON,listeners,of classical music listeners. Following Holmboe's quartets
2584,PERSON,PERSON,listeners,"the start, but listeners are sure to"
2585,PERSON,PERSON,fans,"incomplete, committed Holmboe fans will probably end"
2586,BODY,BODY,heart,"choir. But the heart of ""The Echoing"
2586,PERSON,PERSON,Fans,orchestra and choir. Fans of classic Ligeti
2587,PERSON,PERSON,listeners,recommend these to listeners who having already
2595,BODY,BODY,hearing,the impression of hearing too much of
2595,BODY,BODY,heart,its grandiose and heart-lifting finale is faintly
2597,BODY,BODY,hearing,is nevertheless worth hearing.I guess we should
2597,PLACE,PLACE,University,and Nebraska Wesleyan University Choir are unfamiliar
2598,BODY,BODY,feet,figurine (just five feet tall) achieving such
2598,BODY,BODY,touch,a lightness of touch was something from
2605,BODY,BODY,hand,athletic leaps and hand-crossings which are well-known
2605,BODY,BODY,touching,"his ""art of touching the keyboard"" seem"
2606,PERSON,PERSON,singers,instead gave the singers lovely melodies to
2606,PERSON,PERSON,singers,entire performance. The singers are outstanding both
2607,BODY,BODY,feeling,their music with feeling and drama.It is
2607,BODY,BODY,chest,cannot exploit your chest voice or high
2607,MEMORY,MEMORY,years ago,more than 20 years ago. And when
2607,PERSON,PERSON,people,of the few people reviewing this recording
